Column A,Column B,Start Position,End Position
לוי פולקובי'ץ שר ביחד עם יצחק מאיר ליבי ובשרי,יצחק מאיר,5,6
הלל מאיר ויצחק קורן בדואט – 'אתה המלך',הלל מאיר,0,1
דוד שמחה מגיש - 'מי אדיר' (נפשי),דוד שמחה,0,1
08 שלומי גרטנר שר וזכני - ווקאלי מתוך שירי פנחס 2,שלומי גרטנר,1,2
Sruly Green & Yossi Shtendig Production - Second Dance Energy   שרולי גרין,שרולי גרין,11,12
דוד חפצדי - מחרוזת כורדית,דוד חפצדי,0,1
יצחק מאיר - ישמחו,יצחק מאיר,0,1
יענקי היל במחרוזת שירי חנן בן ארי,חנן בן ארי,4,6
דובי מייזלס והרשי וינברגר מגישים ולזבולון לזכרו של ר' רפאל זבולון וויכלנדר ז''ל,דובי מייזלס,0,1
צבי טוקצינסקי - יונתי,צבי טוקצינסקי,0,1
משה קרויס מגיש - מקהלת אידיש נחת ''ויקרא'',משה קרויס,0,1
משה קרויס מגיש - מקהלת אידיש נחת ''ויקרא'',אידיש נחת,5,6
חיים ישראל בסינגל חדש מתנות החיים,חיים ישראל,0,1
"יענקי דסקל, מקהלת ויזניץ, וילד הפלא מנדי רוט מכניסים לאווירת הימים הנוראים בויז'ניץ",יענקי דסקל,0,1
"מקהלת מלכות, ברוך ויזל & תזמורת פייער - פן פן כן כן",מקהלת מלכות,0,1
"מקהלת מלכות, ברוך ויזל & תזמורת פייער - פן פן כן כן",ברוך ויזל,3,4
שמוליק לוטרמן ושוכי גולדשטיין - כי הנה כחומר,שמוליק לוטרמן,0,1
"אייבי רוטנברג, ריבי שוובל, שרולי וויליגר, ליפא שמלצר ואברומי שוובל - כל המרחם",אייבי רוטנברג,0,1
"אייבי רוטנברג, ריבי שוובל, שרולי וויליגר, ליפא שמלצר ואברומי שוובל - כל המרחם",ליפא שמלצר,9,10
חיים דוד ברסון מתכונן לתפילות החג עם ''והשב'',חיים דוד,0,1
אבישי אשל - אלוקים גדול,אבישי אשל,0,1
- שרולי ברונכר ומאיר גרין - עד מתי - מקורי,שרולי ברונכר,1,2
יוסף קרדונר בשיר חדש ''ניגון כשר'',יוסף קרדונר,0,1
דודי קנופלר בסינגל אלקטרוני לכבוד פורים יעדער זינגט,דודי קנופלר,0,1
להקת הילדים ''יונגערליך'' בביצוע מרגש ''שירים של השטעטעל'',יונגערליך,3,3
יוסי גרין מארח את שמעון קריימר בלחן חדש אילן במה אברכך,יוסי גרין,0,1
אודך השם ווקאלי ברוך לוין,ברוך לוין,3,4
"מענדי ווייס, ובנו בכורו הילד הפלא הערשי ווייס",הערשי ווייס,7,8
ישראל אדלר בגראמען ושירי רגש בהכנסת ספר תורה בסאטמר,ישראל אדלר,0,1
06 מידד טסה - מנורה,מידד טסה,1,2
מיטב שיריו של ר' בן ציון שנקר בביצוע מיטב החזנים~1,בן ציון שנקר,5,7
שלום ברנהולץ פותח את עונת החתונות הנה לפניך,שלום ברנהולץ,0,1
מוטי שטיינמץ מפתיע בשנית עם אלבום חדש בשם ''עתיק יומין'',מוטי שטיינמץ,0,1
ר' הלל פלאי בביצוע מיוחד ''והראנו'',הלל פלאי,2,3
יוסף קרדונר שר מעוז צור בלחן של כמיהה מתוך אלבומו ''מנורת הזהב',יוסף קרדונר,0,1
שאולי וולדנר - מי שברך,שאולי וולדנר,0,1
הערשל רוזנברג באלבום חדש בהפקתו של משה קרויס '''תתחדש'',משה קרויס,6,7
בני פרידמן מארח את דובי מייזעלס איך בין דיינס,בני פרידמן,0,1
משה לוק מקפיץ עם מחרוזת שירי חב''ד,משה לוק,0,1
אוהד מושקוביץ בביצוע מרגש לשיר למעלות,אוהד מושקוביץ,0,1
יונתן שינפלד שר ייאולי יחוס'' של שלמה יהודה רכניץ,יונתן שינפלד,0,1
יונתן שינפלד שר ייאולי יחוס'' של שלמה יהודה רכניץ,שלמה יהודה רכניץ,7,9
עיבוד מושלם לכל שירי 'ימים נוראים' של מרדכי בן דוד,מרדכי בן דוד,9,11
אברהם פריד שר אבינו מלכנו במופע צמאה,אברהם פריד,0,1
יוני גנוט מגיש 'וטהר ליבנו' - ניגונו של הרב יהודה עמיטל,יוני גנוט,0,1
אריה ברגר מגיש סינגל חדש ''מי יתן'',אריה ברגר,0,1
- אלי הרצליך - מחדש את חי - מקורי,אלי הרצליך,1,2
נפתלי קמפה מוציא אלבום קומזיץ חדש ל''זמן אלול'',נפתלי קמפה,0,1
מוטי שטיינמץ בסינגל 'לך אמר' מאלבומו החדש של רכניץ שי''ר,מוטי שטיינמץ,0,1
אלי גרסטנר מגיש ה'ישיבה בויס' באלבום חדש עם מיטב הלהיטים,אלי גרסטנר,0,1
אברהם מרדכי שוורץ ולוי פאלקוביץ - א ערליכע ברכה,אברהם מרדכי שוורץ,0,2
שמחה פרידמן - ''לוחות בהר'' מתוך הפרוייקט של 'תהילת נאוה',שמחה פרידמן,0,1
- מיכאל שניצלר - א בריוו - חסידי אידיש,מיכאל שניצלר,1,2
אהרן קליין מגיש לחן חדש 'ושכנתי',אהרן קליין,0,1
אודי דמארי בסינגל חדש עדיין ילד,אודי דמארי,0,1
ירון בר בגרסת הרמיקס 'קדושת פורים',ירון בר,0,1
אורי פרג'ון - רוצה להבין,אורי פרג'ון,0,1
"אוהד מושקוביץ, איציק דדיה, ועוזיה צדוק במחרוזת שירי רכניץ",אוהד מושקוביץ,0,1
"אוהד מושקוביץ, איציק דדיה, ועוזיה צדוק במחרוזת שירי רכניץ",איציק דדיה,3,4
אחות קטנה I יונתן שינפלד Achot Ktana I Yonatan Sheinfel,יונתן שינפלד,3,4
יונתן שחר בסינגל חדש ''ויהי אור'',יונתן שחר,0,1
01 משולם גרינברגר ומקהלת הילדים שרים ישראל המחכים,משולם גרינברגר,1,2
אלי קליין בסינגל ביכורים מלא ''שירה כים'',אלי קליין,0,1
צבי טוקצינסקי - יבנה המקדש,צבי טוקצינסקי,0,1
מרדכי בן דוד -״צעקה״ אלול!!!,מרדכי בן דוד,0,2
שרולי גרין - כח הישראלי - תקציר האלבום,שרולי גרין,0,1
משה קליין - עוד לא מאוחר,משה קליין,0,1
מוטי שטיינמץ בבציוע ווקאלי ''תנה בני לבך'',מוטי שטיינמץ,0,1
יוסי גרין באלבום חדש וייחודי ''ניגוני רבי בעריש ווישאווער'',יוסי גרין,0,1
מי שאמר יוסף ניוקומב,יוסף ניוקומב,2,3
"משה וינטרוב, מקהלת מלכות, תזמורת המנגנים ו''טיהר ר' חיים עצמו'' וניגון מרן שר התורה",משה וינטרוב,0,1
"משה וינטרוב, מקהלת מלכות, תזמורת המנגנים ו''טיהר ר' חיים עצמו'' וניגון מרן שר התורה",מקהלת מלכות,3,4
"משה וינטרוב, מקהלת מלכות, תזמורת המנגנים ו''טיהר ר' חיים עצמו'' וניגון מרן שר התורה",המנגנים,7,7
מוטי שטיינמץ מחדש את 'יהיו לרצון',מוטי שטיינמץ,0,1
03 מזמור לתודה - יואלי קליין ושעיה גרוס,יואלי קליין,4,5
מרדכי שפירא מקפיץ בשיר חדש ''אין עוד מלבדו'',מרדכי שפירא,0,1
"שלום למר, מקהלת שירה - אמר רבי יוחנן",שלום למר,0,1
"שלום למר, מקהלת שירה - אמר רבי יוחנן",מקהלת שירה,3,4
יונתן ויניק - שיויתי,יונתן ויניק,0,1
מרדכי בן דוד בלהיט חדש לחג הפסח - בני חורין~1,מרדכי בן דוד,0,2
מאיר גרין - רוצה לעוף,מאיר גרין,0,1
ניר קפטן וגד אלבז בסינגל חדש ''לא לבד'',ניר קפטן,0,1
יצחק מאיר וחברים מתכוננים לתפילות הימים הנוראים במחרוזת אלול,יצחק מאיר,0,1
"יואלי קליין, שעיה גרוס ושלומי ברנשטיין - ימים באים",יואלי קליין,0,1
אבינו שבשמיים אוהד מושקוביץ _ אבי פרץ,אוהד מושקוביץ,3,4
אבינו שבשמיים אוהד מושקוביץ _ אבי פרץ,אבי פרץ,6,7
איתמר שטיין & מוישי פרסברגר-בזמן הזה-מחרוזת חנוכה,איתמר שטיין,0,1
חיים ציפל שר באנגלית ''אף פעם לא מספיק,חיים ציפל,0,1
02.מאך שוין לעכטיג - ישראל אדלר,ישראל אדלר,4,5
יהודה רוזן בקאבר לשיר ברכת כהנים של אברומי ויינברג,אברומי ויינברג,7,8
נפתלי קמפה והמנגנים במופע חנוכה מיוחד (שידור חוזר),נפתלי קמפה,0,1
הזמר שלומי קאופמן מגיש קאבר לשיר של מרדכי שפירו – 'לי' .,שלומי קאופמן,1,2
עומר אדם-יום השישי,עומר אדם,0,1
מוטי שטיינמץ בסינגל החדש לסיום העולמי ה'דף היומי בהלכה' ''ומתקדש'',מוטי שטיינמץ,0,1
08 - אודי אולמן - אשת חיל - [Windos,אודי אולמן,2,3
יצחק רייס מגיש שיר חתונות חדש קול שמחה,יצחק רייס,0,1
ארי גולד - ימים טובים,ארי גולד,0,1
אפרים מרקוביץ - והוא יושיעני,אפרים מרקוביץ,0,1
יהודה שוקרון מגיש סינגל משותף עם אייל עובד,יהודה שוקרון,0,1
יהודה שוקרון מגיש סינגל משותף עם אייל עובד,אייל עובד,6,7
הרב נח פלאי בשיר ''התחזקות'' חדש,נח פלאי,1,2
להקת זושא מארחת את ישי ריבו 'לכה דודי' מתוך אלבומו החדש פתח את השערים,ישי ריבו,4,5
הביאני המלך נמואל הרוש,נמואל הרוש,2,3
אריה ברונר - הלב,אריה ברונר,0,1
10 - והגית בו - זאנוויל ויינברגר,זאנוויל ויינברגר,5,6
אברהם פריד מרגש עם היצירה של ר' יו''ט עהרליך 'די הארץ פון א מאמע',אברהם פריד,0,1
יעקב שוואקי מגיש סינגל חדש באנגלית - It Could Be You (זה יכול להיות אתה),יעקב שוואקי,0,1
פרחי בני הישיבות 'ישיבה בויס' משתתפת בפרויקט של אלי גרסטנר ולשלום,ישיבה בויס,4,5
פרחי בני הישיבות 'ישיבה בויס' משתתפת בפרויקט של אלי גרסטנר ולשלום,אלי גרסטנר,10,11
מרדכי שפירא בסינגל חדש כדי להודות,מרדכי שפירא,0,1
אברהם מרדכי שוורץ בחתונה בישראל עם דודי פלדמן וארי היל,אברהם מרדכי שוורץ,0,2
אברהם מרדכי שוורץ בחתונה בישראל עם דודי פלדמן וארי היל,דודי פלדמן,6,7
08 באנו אליך - אברימי רוט ונרננה,אברימי רוט,4,5
מקהלת יונגערליך יוצאים באלבום מספר 2 - דוגמה,יונגערליך,1,1
ר_ שמואל ברזיל בסינגל חדש לחנוכה _מעוז צור_,שמואל ברזיל,2,3
שמעון בר יוחאי שער - ניגון התחזקות,שמעון בר יוחאי שער,0,3
נפתלי קמפה ובני הישיבות בסינגל חדש לכבוד לומדי התורה ''מקום בגן עדן'',נפתלי קמפה,0,1
אברהם דוד - מלך חי,אברהם דוד,0,1
יוסף קרדונר והאחים פורטנוי בביצוע משותף ''לכה דודי'',יוסף קרדונר,0,1
"מוטי אילוביץ, אברומי ברקו ותזמורתו ומקהלת 'ידידים' - חופה מושלמת",מוטי אילוביץ,0,1
שיר חופות חדש צבי סילברשטיין – משכן שלום,צבי סילברשטיין,3,4
פינקי וועבר בדינר בלונדון,פינקי וועבר,0,1
ישראל ג'רופי בסינגל חדש תענה לי,ישראל ג'רופי,0,1
היום הרת עולם לוי פלקוביץ ואפרים מרקוביץ,לוי פלקוביץ,3,4
מרדכי רוט & יובל סלע - אל תוותר,מרדכי רוט,0,1
יוני גנוט ואריק סיני שרים א-ל אדון בגירסה הווקאלית,יוני גנוט,0,1
שלומי גרטנר  ותתן לנו,שלומי גרטנר,0,1
מוטי וייס - שירו לו,מוטי וייס,0,1
אריאל זילבר וחיים דבש בליווי מקהלת פרחי ירושלים בלהיט חדש ''רפואה שלמה'',אריאל זילבר,0,1
אריאל זילבר וחיים דבש בליווי מקהלת פרחי ירושלים בלהיט חדש ''רפואה שלמה'',פרחי ירושלים,6,7
