text,label
פלא אהרן,0
מיכה טפטה,0
ליאב משולם,0
עוזי גולן,0
גד טלר,0
מלכיאל סויסה,0
שילה בולק,0
רון פנקר,0
יצחק גינסבערג,0
רותם רחמיאן,0
אלעאי דיויס,0
דניאל גרינברג,0
יהב סהלו,0
יובל אפריאט,0
אלישי קוקס,0
עידן בוגדנוביץ',0
מרדכי ארבל,0
לירוי טובול,0
אבי לרנר,0
נפתלי זגדון,0
רועי טחלוב,0
דניאל רחמים,0
הלל קמפינסקי,0
ארנון פינטו,0
מתניה מחלוף,0
צמח ליבוביץ,0
רם קליר,0
שלמה זלמן ריבלין,0
בכור ווייס,0
מאור שאער,0
יואב גולן,0
דוד אשר,0
יהלי קציר,0
בנצי מויאל,0
יוסי סגל,0
זיו דושינסקי,0
אסנת וישינסקי,0
רפי ביטון,0
שמואל דהן,0
פישל כהן,0
שלמה כהן,0
מעוז ביאלוסטוצקי,0
אליעד סויסה,0
שיר אייטגב,0
דינה לוי,0
מיכאל כהן,0
יוסי רוזנברג,0
ריף באר,0
ינון טייב,0
מנחם פלדמן,0
מעיין דידי,0
יהושע לימוני,0
אהרון אוסטרליץ,0
חיים עקשטיין,0
יחזקאל רווח,0
אילן דותן,0
ליעם בוזלי,0
גלבוע אייל,0
מקהלת 'חסידימלעך',0
אביאל פריידקין,0
יונתן מנת,0
גרשון שורץ,0
אושר גדילוב,0
ישראל רוזין,0
אבי לנקרי,0
אפרים מנצור,0
אורין קוויאט,0
רז אורי,0
עז מזרחי,0
פאל ארדי,0
אפרים שטיין,0
תמיר זילברמן,0
עובדיה טייטלבום,0
גדליה זנגר,0
מיכאל אזולאי,0
אבינועם רייבי,0
עזריאל רוזנסקי,0
לישי רענן,0
סלע עומר,0
אפרים גלן,0
ליאל מתנה,0
יעקב גוזמן,0
תומר כהן,0
אייל צור,0
גולן קלופפר,0
אלעד שער,0
יואב אללוף,0
שילו קוטב,0
אלעד גיל בר,0
כפיר חסידים,0
מקהלת קול רינה,0
אימרי אלפסי,0
אביהו קולא,0
איתן כץ,0
ירדן חסון,0
יוסף יצחק רבינוביץ,0
מנחם שטרנברג,0
דוד דאור,0
מנחם שטיינברג,0
קלמן דגן,0
זינדי ברוידא,0
אורי חמד,0
מוראל גולדברג,0
עתי עוזרי,0
אבי לב,0
נדב אליהו,0
שביט אטיאס,0
איתן ארביב,0
שמואל קסלר,0
נדיר מור,0
מתנאל גמליאל,0
יריב אידל,0
הנרי איבגי,0
בן זוהר,0
נהוראי מליחי,0
דייויד טויב,0
גבי גולן,0
ניסן שחר,0
אלאור גלבוע,0
בנג'מין בוזגלו,0
אור שפס,0
חיים יהודה,0
אלרן ניקולאיב,0
מייקל קרני,0
מיילך ברוינשטיין,0
אלעזר גרינפלד,0
רועי ברק,0
דר הרטמן,0
יפתח רוזמרין,0
מנחם קופר,0
עדן אסולין,0
מאיר צ'ורטקוב,0
נתי לוי,0
שלוימי מאיר,0
אליהו שטרן,0
לירון ששון,0
אבנר קוט,0
אופק אריאל,0
שמחה קנטר,0
עידן חורי,0
ציון רובין,0
יצחק וועבערמאן,0
חגית לוי,0
טום שושן,0
אוריאל יצהר,0
יקיר טל,0
שקד שמש,0
מיכאל בן יוסף,0
אברהם רינג,0
ניסים אבנון,0
כדורי שטיינר,0
אביחי ניאזוב,0
ברוך כהן,0
אשר חלא,0
יחיאל אקשטיין,0
מלאכי אגאי,0
סטיבן קורוצ'קין,0
ניסים גואטה,0
משה דדון,0
מתתיהו דרבה,0
טוהר אלנקוה,0
אלעד מכלוף,0
אמרי גנקין,0
חן אורן,0
מאור ישראל,0
אביגדור אברמוביץ',0
בית ספר למוסיקה,0
עידו מליכוב,0
שי רוזנשטיין,0
חננאל בייטש,0
מתתיהו פיינשטיין,0
משה לעווי,0
נדב מוסקוביץ,0
גל וקנין,0
אמיתי בן דוד,0
ילדי המלאכים,0
רונית גולדברג,0
גיורא עזרן,0
רבקה רוזנברג,0
עברי לידר,0
יהונתן דסקל,0
אלישע פרידמן,0
עופר יוגב,0
מיילך קאהן,0
צפריר דרעי,0
דורון אייל,0
אוראל פש,0
יהוסף שליו,0
רן לוקש,0
יאיר אזבל,0
תימור פדידה,0
עקיבא בן חמו,0
עדן אגסי,0
עיליי אלמוזנינו,0
דביר שווב,0
גיורא קפלן,0
נבו כחילה,0
אור קלי,0
מיקי רוזנבאום,0
כלב ויינשטוק,0
אופיר אהרוני,0
רעי שיינין,0
שלומי אבטה,0
סיני שניבלג,0
יעקב למר,0
שמשון גרובמן,0
שלמה לנדאו,0
יצחק מלסה,0
אולי דנון,0
שמעון גולדנברג,0
עדיאל שילוני,0
עופר אמונה,0
מייק גנץ,0
ליאור כהן,0
שחר טרסר,0
מוטי ברנר,0
אסף בר,0
אור גיסין,0
יגאל שורץ,0
שמחה מרקמן,0
בצלאל נבו,0
ישראל נחמן חזין,0
הערשי ויינברגר,0
מרדכי צבי איצקוביץ,0
עילי שניר,0
יצחק יעקב,0
עירן רובינשטיין,0
גולן יצחק,0
מוריאל גור,0
יוני שפיגל,0
מתי כספי,0
הלל זכאי,0
גדעון אסיאג,0
דן קרויזר,0
איתן רבני,0
שמעון יוסף,0
מאיר צימרמן,0
ניב בירן,0
נפתלי מחדון,0
אחיה אשר כהן,0
יגאל טייב,0
אוריה הרוש,0
טוביה פרידלנדר,0
יקי לחם,0
עמי מימון,0
צח משולמי,0
שמוליק שינדלר,0
שולי זנגי,0
סרגיי מצרי,0
סמואל ברנס,0
זאב אברמוביץ,0
מתניה חתוכה,0
אילה רפאל,0
אליסף חפץ,0
להקת 'פ''ד',0
דוד קנובלך,0
יוסי ממן,0
ענבר וסטרמן,0
לוי מדר,0
אברומי ויינברג,0
יענקי רובין,0
טומי שורצברד,0
אריק חדד,0
מאיר ישראל,0
רעי מנור,0
אור שוקרון,0
עמי בצלאל,0
אמרי מדמון,0
חיים לוי,0
אלקנה שפירא,0
ברוך סעדון,0
דין סירי,0
גלעד פוטולסקי,0
לירון עובד,0
קורן דניאל,0
אלחנן קנטור,0
ראובן כהן,0
שמואל גרינמן,0
מקהלת יחד,0
עדיאל כספי,0
עמיחי אשכנזי,0
נגב אלוני,0
רון ג'ינו,0
מקהלת בנימין,0
צוריאל אמון,0
חיים וולדמן,0
עידן לישע,0
ניסים שעשע,0
ראם אמדו,0
ניב אדן,0
מקהלת 'ידידים',0
לוזי קלצקו,0
גלי ברזילי,0
ישראל לאוב,0
ישראל סוסנה,0
יוסי גורביץ,0
שעיה קלמן,0
דוד יצחק,0
אורי זר,0
דובב רוחאן,0
נתן דסה,0
טל נאה,0
צבי דוברוביצר,0
אליעד נחום,0
עומר קוברסקי,0
עתי רווה,0
דניאל חייט,0
איל טהר,0
גונן משען,0
דביר מסיקה,0
דרור רוט,0
עובדיה נסים,0
צמח ויטמן,0
דודי הרשקופ,0
מידן מתנה,0
חנוך זנו,0
עקיבא רגואן,0
חיים גורי,0
דביר דוידוב,0
מאי הורביץ,0
אביתר עזאני,0
פרחי אנטוורפן,0
גדעון בר,0
נועם חייט,0
יעקב אייזנבך,0
נבו קוקין,0
גיל יוליש,0
אפרים מרקוביץ,0
נח בלייר,0
אהרן וייס,0
ירין סמיונוב,0
תם רייזמן,0
גד פישמן,0
מוישי וולס,0
בנימין בלטה,0
אריאל זרובבלי,0
רום זוזל,0
ששון שגיא,0
יענקי למר,0
רומי בר,0
עומר ביטון,0
ישכר אברה,0
דרור אייכנר,0
מנשה אורצל,0
יואל רוט,0
אלי ליפסקר,0
אנשי עקשטיין,0
אבי קונטנר,0
אהר''לה סמט,0
אור טרגן,0
מייק טויבר,0
נבות גבע,0
איזי שרון,0
שלמה קרמר,0
דניאל יטיב,0
הילאי רואש,0
אבשלום יאיר,0
חזי פניאן,0
יענקל'ה הרשקוביץ,0
שימי דיאי,0
רזיאל רפפורט,0
דניאלה ברוך,0
אלאור איתן,0
מנדי וורך,0
אשל סקורניק,0
שמעון קוגל,0
אביה פיטקובסקי,0
יענקי זינגבוים,0
מקהלת ידידים,0
נחום ארפי,0
מוני טרי,0
בהרוז אהרוני,0
שגב ברס,0
אביחי ריצמן,0
עקיבא מרגליות,0
סתיו גרינבאום,0
אבינועם באומן,0
שימי שפיץ,0
גיא פדר,0
בלה לוי,0
אברימי גולדשטיין,0
יהושע ברמן,0
אלעד עמדי,0
הראל טל,0
ברוך חייט,0
לי חכמון,0
זלמן שטוב,0
חיים גרין,0
רז ברונשטיין,0
פסח מויאל,0
פנחס בינשטוק,0
צפריר צדוק,0
יהונתן ניצן,0
מאיר צ'טרקוב,0
גילי קרני,0
נטע שמיר,0
מנדי גפנר,0
חנוך אלטמן,0
איצי וולדנר,0
עדן בן זקן,0
שרון זלקוביץ,0
ניסן פרלמוטר,0
תדהר צוקרמן,0
יוסי בן-דוד,0
שבתאי אלבז,0
יפתח קופמן,0
בנג'מין יוסף,0
אלקנה סיבוני,0
מרדכי וייסמן,0
מרדכי בן דוד,0
לידור שפיגלמן,0
זלמן אבקסיס,0
איתם ברקו,0
גבריאל אור,0
אלמוג פינחס,0
רמי הולנדר,0
עומרי מרגולין,0
לירי כרמל,0
אלי ברזל,0
ינאי זארי,0
אריה הלוי,0
רינת בר,0
יששכר לבאן,0
ג'ק דבש,0
עוז אמסלם,0
יצחק שקולניק,0
יעל ברק,0
יובל דיין,0
טוביה אייזנר,0
בן ציון קופב-קגן,0
מנחם שפירא,0
נח הויזמן,0
ציון אזרד,0
שלומי ברקן,0
אלון פלומן,0
אלחנן שטיינמץ,0
אביחי חגג,0
דב גולדשטיין,0
שמואל פשדנובק,0
נהוראי רביזדה,0
עידן אביסדריס,0
חי טייכר,0
יצחק גמבריאן,0
ריצ'רד טאקר,0
גדי פיינגולד,0
שלוק רוק,0
חן קרן,0
ים רובין,0
אהרן מיללער,0
מקהלת משאלות,0
מקהלת לחיים,0
אורעד מימוני,0
יצחק אלקלעי,0
אביהו מדינה,0
זלמן שניאורסון,0
מאיר שטרית,0
דני ברינקמן,0
אביעד ביטון,0
זושא ולנזבאום,0
עילם שוורץ,0
דוד חכם הרסון,0
צבי יצחק,0
איילה תומר,0
אור לויט,0
אייל אורן,0
נחמן ביתאן,0
יוסף רוזנבלט,0
יותם מיכאל,0
עמי שער,0
נתן רביץ,0
מוטי אילוויטש,0
לידור סאסי,0
משה ירדן,0
חיים בן-ארי,0
עידן יניב,0
אורן גבאי,0
תומר חתוכה,0
שלו גרושבסקי,0
איצל'ה מילנר,0
דניאל זילברמן,0
איב פיש,0
להקת 'כיפה לייב',0
תום טובין,0
אלרואי אורפלי,0
ניתאי עיש,0
זמיר חג'ג,0
ירחמיאל ביגון,0
שלמי יקואל,0
הערשי אייזנבך,0
אליעזר אייזנברג,0
פלג ויסברג,0
אליקים זוהר,0
דינה פורת,0
מרדכי שפירא,0
יחיאל גרוס,0
מקסים גורש,0
אליאור זרביב,0
אביעד שטיין,0
יגל לוי,0
מוריס בורט,0
אביאל קרייב,0
אריק משעלי,0
יוסי טויטו,0
אביר קמפה,0
אורן ברג,0
דני ממן,0
שלום דוידוביץ',0
רוני ניגרי,0
צוריאל פרידמן,0
מיכאל גרטלר,0
רן מימון,0
ארי בן-ים,0
צבי לפידות,0
שמואל מוזס נאגבקר,0
מתניה גרינברג,0
יהודה ליבוביץ,0
אלדד יצחייק,0
הוד עמית,0
שוהם חננייב,0
עציון אלבז,0
אלכסנדר פורמן,0
נחום יוליש,0
כרמי שחר,0
לירון דקל,0
מתיתיהו שובלי,0
יוסף משה כהנא,0
שמעון סבג,0
אליהו שטיין,0
אביב אשואל,0
הלל טולצ'ינסקי,0
אלדד אלקובי,0
טוהר פוזיילוב,0
רזיאל זק,0
יצחק ירון,0
אליאב לוגסי,0
ליאל ליכטנשטיין,0
יונה אסולין,0
אסיף סיגאוי,0
דנאל יהושע,0
שלוימי קצנלבוגן,0
דובי מיזלס,0
שאול סביר,0
טוהר אמרון,0
בראל בנימיני,0
יוסף בנסולי,0
חננאל צוברי,0
ינאי סולומון,0
איילה חכם,0
גלית ליבוביץ',0
חצק'ל לנגזם,0
אדר הוניגמן,0
שרה שלו,0
אופיר סידורנקו,0
עוזי גופמן,0
אליקים יוסיפוב,0
ניסים צורי,0
אשר מינץ,0
עדי אברהמי,0
אלכסנדר יוסופוב,0
ניסן לזרוף,0
יצחק זאב גלבמן,0
ליאון פלנר,0
משה פרץ,0
שמעי אנגל,0
אודי דמארי,0
עמית מרואני,0
אריה פרוש,0
עמרי בן עקיבא,0
אלישיב ברבי,0
גידי שרון,0
דבורה אביטל,0
רמי ויסמן,0
מישל לרנר,0
רימון רוס,0
שגיב לביא,0
ירין פרח,0
דניאל ישי,0
גולן ויינגרטן,0
שמשון קמבליס,0
פנחס וולף,0
דוד שמש,0
רותם מיכאלי,0
גדי צור,0
איתמר ארגעל,0
גבי אביטבול,0
נחום קסה,0
ריף איצקוביץ,0
חנה רוט,0
ערד לביא,0
שניר פינטו,0
אושרי רוזנברג,0
חיים צדיק,0
הלל מאיר,0
פטריק טאובמן,0
שמעון בוסקילה,0
יעקב שלמה גרוס,0
מיתר מצא,0
בוריס קליין,0
אלי סיידנפלד,0
ינון פרנקו,0
אליאל הורביץ,0
חושן משיח,0
אורי חן,0
אחיה מלול,0
הערשי וינברגר,0
יקיר אברהמי,0
מייק לוזון,0
יריב לנדי,0
אברהם פתאל,0
שילה ואנונו,0
ניר וייסמן,0
אלימלך כהן,0
שרוליק קלצקין,0
עמרם אלישע,0
דור שבירו,0
עשור אליאסי,0
אורי משה,0
שלום משה פריינד,0
פנחס מדיני,0
ציון דיין,0
בן ציון רוזנפלד,0
נבו חמני,0
נתנאל שוסטר,0
נפתלי קרויס,0
פרחי שירת הלב,0
האחים ויינברג,0
אילנה אליה,0
אריה מעודה,0
עמנואל צמח,0
ליעד ויינר,0
יותם ברהון,0
מנחם מושקוביץ,0
דב אזולאי,0
מנשה בוסקילה,0
יוחנן הלפרין,0
שמחה ורדיגר,0
רפי סודרי,0
חיים דבש,0
יולי גרופר,0
יונה אבידור,0
נחום גבאי,0
נור זבורוב,0
יונתן פלג,0
סול נהרי,0
עומרי אסרף,0
אבי לוי,0
לני אלימי,0
יובל סלע,0
אוראל חורי,0
אלרן אמזלג,0
עובד שובל,0
כרמל ירס,0
פז סגל,0
שמחה נתן,0
דודו מוטאדה,0
גיל זיבאלד,0
שיין פרידלר,0
עדן אלנה,0
עקיבא הלטובסקי,0
טוהר זיכר,0
ירחמיאל אקרמן,0
יאיר אטיאס,0
יקיר רחמים,0
דביר אביטבול,0
פניה פנלון,0
אפרים בצלאל,0
רבקה ענבר,0
ישראל שכטר,0
ניצן סימונוב,0
ניתאי שוורצמן,0
יוני בסון,0
רז יעקב,0
צור מלטבשי,0
אלירם גבור,0
עמיקם גורני,0
טוהר חסון,0
מקהלת לב טהור,0
עובדיה יעיש,0
יונתן שלגבוים,0
איציק אלקיים,0
מנשה ויצמן,0
רביד טטרואשבילי,0
דוד אמאדו,0
נחמן גולדברג,0
שלמה ברדקי,0
אגם בוחבוט,0
מקהלת הילדים 'חסידימלעך',0
יניב ליכטנשטין,0
גיא אסולין,0
גילי פינסקי,0
אדם טרבילו,0
ישראל עובדיה,0
אלכסנדר בן-שבת,0
נבו צורף,0
רותם סבח,0
קורן גיל,0
אביאור גרוס,0
אוריאן מבורך,0
פאר בורשטין,0
בנימין שיטה,0
נח פלאי,0
ברוך צ'ייט,0
אביגדור בן-דוד,0
מרדכי סובול,0
נתן קמה,0
לשם מי-טל,0
סתיו קצנלבוגין,0
אליעד רייר,0
שימעל'ה מלכה,0
נגב אלמלח,0
אידינה מנזל,0
דודו ריכטר,0
חיים ישכיל,0
אלקנה מרציאנו,0
נפתלי בלומנטל,0
גור גרדנה,0
קדם הברי,0
יוסף קוגלר,0
שון אפרת,0
אהוד זמיר,0
גל בלוך,0
הרצל קביליו,0
זיו שלהבת,0
גל אלקיים,0
יהב סלומון,0
הדר זיסמן,0
ליאם קליערס,0
